# mu=0.3
# lamb=0
# N=20
# m=16
# dim=190
#T=10
#dt=0.01
0.25	0.249998	0.249864	0.244609	0.156558	-0.151031	-0.150977	0.153164	0.153164	-0.150977	-0.151031	0.156558	0.244609	0.249864	0.249998	0.25	0.25	0.25	0.25	0.25	
0.25	0.249998	0.249856	0.244391	0.154903	-0.149149	-0.149094	0.151408	0.151408	-0.149094	-0.149149	0.154903	0.244391	0.249856	0.249998	0.25	0.25	0.25	0.25	0.25	
0.25	0.249998	0.249846	0.244167	0.153244	-0.147257	-0.1472	0.149648	0.149648	-0.1472	-0.147257	0.153244	0.244167	0.249846	0.249998	0.25	0.25	0.25	0.25	0.25	
0.25	0.249998	0.249837	0.243936	0.151582	-0.145355	-0.145296	0.147883	0.147883	-0.145296	-0.145355	0.151582	0.243936	0.249837	0.249998	0.25	0.25	0.25	0.25	0.25	
0.25	0.249997	0.249827	0.2437	0.149916	-0.143443	-0.143382	0.146114	0.146114	-0.143382	-0.143443	0.149916	0.2437	0.249827	0.249997	0.25	0.25	0.25	0.25	0.25	
0.25	0.249997	0.249817	0.243457	0.148248	-0.141521	-0.141459	0.144342	0.144342	-0.141459	-0.141521	0.148248	0.243457	0.249817	0.249997	0.25	0.25	0.25	0.25	0.25	
0.25	0.249997	0.249806	0.243207	0.146576	-0.139589	-0.139526	0.142566	0.142566	-0.139526	-0.139589	0.146576	0.243207	0.249806	0.249997	0.25	0.25	0.25	0.25	0.25	
0.25	0.249997	0.249794	0.242951	0.144903	-0.137648	-0.137583	0.140787	0.140787	-0.137583	-0.137648	0.144903	0.242951	0.249794	0.249997	0.25	0.25	0.25	0.25	0.25	
0.25	0.249996	0.249782	0.242689	0.143228	-0.135699	-0.135632	0.139007	0.139007	-0.135632	-0.135699	0.143228	0.242689	0.249782	0.249996	0.25	0.25	0.25	0.25	0.25	
0.25	0.249996	0.249769	0.24242	0.141551	-0.13374	-0.133673	0.137224	0.137224	-0.133673	-0.13374	0.141551	0.24242	0.249769	0.249996	0.25	0.25	0.25	0.25	0.25	
0.25	0.249996	0.249756	0.242144	0.139873	-0.131773	-0.131705	0.13544	0.13544	-0.131705	-0.131773	0.139873	0.242144	0.249756	0.249996	0.25	0.25	0.25	0.25	0.25	
0.25	0.249995	0.249742	0.241862	0.138194	-0.129798	-0.129729	0.133655	0.133655	-0.129729	-0.129798	0.138194	0.241862	0.249742	0.249995	0.25	0.25	0.25	0.25	0.25	
